"grridge.1" "grridge.2" "grridge.3" "grridge.4" "grridge.5" "grridge.6" "grridge.7" "grridge.8" "grridge.9" "grridge.10" "gren1.1" "gren1.2" "gren1.3" "gren1.4" "gren1.5" "gren1.6" "gren1.7" "gren1.8" "gren1.9" "gren1.10" "gren2.1" "gren2.2" "gren2.3" "gren2.4" "gren2.5" "gren2.6" "gren2.7" "gren2.8" "gren2.9" "gren2.10" "gren3.1" "gren3.2" "gren3.3" "gren3.4" "gren3.5" "gren3.6" "gren3.7" "gren3.8" "gren3.9" "gren3.10"
"split42" 1.23241420362653 0.83000345768489 1.13070745108196 0.932893058688019 0.982920343833962 1.06798746743176 1.07078724880861 0.938855586331192 0.999871530169647 0.930492583963561 1.07889686019365 0.906965489355328 1.05632581878756 0.937381171265748 1.03680562123866 1.03001101710152 1.0195505246308 0.971904956819809 1.01181172355042 0.964070215348325 1.07704648302852 0.903546388110234 1.05523359384795 0.945685523339456 1.04721700191672 1.02002239362271 1.0109029258969 0.96739310376978 1.00533989068256 0.980636902725948 1.07850731328031 0.901762180537859 1.05428364247118 0.944168770177378 1.05289641884136 1.01636623746712 1.00973080877067 0.965341429944699 1.00143739153061 0.989004392024635
"split43" 1.16364232321774 1.03567147018519 1.04691091829628 0.89320325593888 1.0504128772273 0.907510134250564 0.861773395917718 0.886947585966631 1.19653180058563 1.08311980237678 1.06026298712312 1.01905555957382 1.01109961777897 0.933301881741955 1.04451971971165 0.931318051552123 0.911449655836178 0.973227059998257 1.09739267907035 1.03564013003806 1.06317934577669 1.01711172092613 1.00721246562075 0.93710628590963 1.03695891254968 0.930208145216727 0.909069174528646 0.976076892832494 1.09814957526503 1.04228996605743 1.06401232267303 1.01456505605112 1.00533832556524 0.937989449227621 1.03261334429562 0.930488042607228 0.908195347069485 0.981681540689835 1.09672436938831 1.04551582409618
"split44" 2.84531062678241 0.732512924616043 0.143437035671322 1.63192779146165 1.29608496165835 0.451201102536845 1.73699983265766 7.76879572643623 0.668397781450844 0.831009898116844 1.10055679366335 1.00941642746755 0.773689553478773 1.0577882634708 0.989189178859074 0.94355070842656 1.04757310793914 1.17714123450674 0.952050603344451 1.00422279076111 1.12008010280887 1.01147396194044 0.744765075191999 1.07084178229778 0.990988256376032 0.926970743921053 1.05687717033723 1.20679999662008 0.947056103298171 0.997907441707746 1.12235789989856 1.01070191245799 0.743938005237874 1.07272637253498 0.99120851949758 0.925861615191187 1.05678977200977 1.20842046880069 0.944757380720073 0.998128710405869
"split45" 1.15845190913716 1.01134159958542 1.0631159733798 1.12556125899969 0.953101762241119 1.00900810767293 0.938948011786534 0.992326494620526 0.939514871511817 0.874878225796215 1.06023496469337 1.02552684659966 1.0529433477578 1.05530587608188 0.950376813703843 1.0247974467692 0.970133225142114 0.984025623879029 0.984404255543756 0.903510158023538 1.05978536669686 1.02451600138309 1.0608966177526 1.06191569157683 0.946704913131195 1.02912971007278 0.968826820940636 0.977659970636331 0.980917430946136 0.902265398517175 1.05705397025094 1.02325053423995 1.06391797552233 1.06367643645629 0.947231708180209 1.03279869620793 0.968893069990257 0.97512561634519 0.980079548346251 0.900984605994472
"split46" 2.83747422199616 0.113881214209442 2.27509732711595 1.54912499373149 0.439279202742011 0.933651817146388 3.49731436140643 0.724546875776512 0.407022308186388 4.49694392974636 1.09561537232175 0.742917909276231 1.07054498692442 1.02852464962254 0.882475989318137 1.00619767765841 1.14049338061479 1.02477193327503 0.923879733646201 1.16435453594376 1.11139464190612 0.70619783452042 1.08421069751441 1.03596571028239 0.874855232064145 1.00734402987806 1.15459072378628 1.02814445744783 0.917023483057963 1.1831205240886 1.11120745427354 0.706323681185883 1.08492095602684 1.03736581572955 0.876264576175572 1.0063780871714 1.1541108009913 1.02774319711883 0.916585783920515 1.18147532304454
"split47" 1.10192902193267 0.946607644721778 1.10392508340376 0.941289305550368 1.06924242420672 1.08201163848084 0.931712742815333 0.873744258927785 1.02383997304664 0.985965742040664 1.03756541166657 0.988422892751556 1.03076937025799 0.96068459575145 1.01292510147212 1.02761073182072 0.976022554854749 0.931962061473854 1.04496653897966 0.995178860853155 1.03365219267337 0.995493579685361 1.01711554387027 0.973194352895875 1.01710741445631 1.02601256925756 0.961793193551061 0.939002410759601 1.05344444804074 0.98878029215146 1.03729221700326 0.996270572598656 1.01499077497896 0.971470358934284 1.02390797020677 1.02878326040223 0.95113706245106 0.937119955342012 1.06206042731553 0.984053757544772
"split48" 0.912292664443239 1.09257938864833 1.14020349758611 0.946436231621347 1.03547030193412 1.25664661532642 1.03628397522668 0.870966405569729 0.924522140637746 0.909972392347716 0.969791843748627 1.0275599139055 1.05755725400408 0.956922186666377 0.986172905088258 1.06399293689837 0.998107747621217 0.986567707755117 0.986625917288393 0.972674934525761 0.971373755475579 1.03581358963219 1.06564659896088 0.950065160167025 0.984940770871886 1.07778645444257 1.00416601199222 0.972753075356129 0.982030975067298 0.96394254623484 0.971413692860546 1.03933235397453 1.07320095794721 0.943176805940022 0.985455343012486 1.08552107913258 1.0062290606422 0.963650701308775 0.980608323608753 0.961911521688715
"split49" 0.898940819642062 0.935129457319491 1.02924800540286 0.89370473353681 1.18809346364197 1.20643815466533 0.937689773671261 0.887198174733674 0.948781932528941 1.23724242304414 0.941768549980976 0.965001376781058 1.01252308561074 0.981843063099279 1.0738821527966 1.07240194394754 0.95086331850877 0.989434963272397 0.955176869081564 1.07000639618034 0.95125846335301 0.960294323843414 1.00799777964129 0.98778793876899 1.06419091855178 1.06963600519065 0.956051711762491 1.00039134624182 0.947493808582727 1.06631530042138 0.950398297250049 0.957425058387494 1.0052726592783 0.988649225861573 1.06500014126794 1.07038558528464 0.955405851975827 1.0052953630926 0.944890755601433 1.06934353333856
"split50" 0.884005357918295 2.15805019874738 1.23112227465438 0.730686550803826 1.05136366452403 0.659781550776852 1.04538730601438 0.965697729987759 0.804007110165576 1.32714712635539 0.950503757401734 1.1732927763084 1.05813424133866 0.890184742457058 1.02779530654005 0.884305731297658 1.00517440031312 0.997416285564016 0.968854049421082 1.0780332636396 0.950417203520525 1.1895872426159 1.06396496836598 0.880182806739881 1.02115467781434 0.875055550095293 1.00873737527873 1.00190320979485 0.962650516022416 1.0861052414779 0.952382563518783 1.18966517519575 1.06475499728452 0.881827201979292 1.0149494701268 0.880304231777414 1.00808742890159 1.00095328969264 0.961977849744248 1.08354997754157
"split51" 1.14155738045153 1.041037685899 1.04524572328821 1.19790328891867 0.900389497002303 0.936067525755544 1.08813288098926 0.859136983240103 0.933402456054179 0.961132964994627 1.06367505094653 1.00902824802046 1.01844240371439 1.10783745975331 0.930531098256924 0.949613987203841 1.04942322023749 0.938770436176394 0.971660756239611 0.97539032298926 1.06900279422655 1.01261267744598 1.01771260133245 1.11153954960781 0.937178033125845 0.950965502615196 1.04612118409261 0.929656963225636 0.966978306451574 0.97342484429503 1.07159609033322 1.01480736637588 1.01581059711162 1.11367852576383 0.936441481095686 0.951712046516782 1.04693901046661 0.925333130047197 0.96760758180694 0.972033390301312
"split52" 0.132893815831646 0.5386584566195 0.470176438382958 4.39541037241907 6.9200114479148 2.33006451610139 0.605001065428405 0.870492746981123 1.57899955837578 1.09069290532667 0.781119000321096 1.02168656359181 0.944311481022764 1.11354184214397 1.15657525401018 1.047499645831 0.96544043266917 1.01389078406155 0.981488125453187 1.02464784770453 0.757561265750715 1.0152681408956 0.944309057529848 1.12547719446494 1.18116361779713 1.05560239470058 0.965725763640122 1.01154345964998 0.979568145396579 1.02631826628617 0.755184437014132 1.01341735912756 0.94704350732743 1.12397603632846 1.18268522791627 1.05577981455452 0.965502161103128 1.01452649620246 0.980358880415199 1.02472961079804
"split53" 1.05141626710862 0.901999437486629 1.02951677433728 0.882667628726522 0.811506067478154 1.19630073142061 1.10535535887245 1.07723432699651 1.14911849855653 0.940018365862236 1.02495723027351 0.950232061507575 1.01451188232801 0.899652666369709 0.902464743498543 1.10489896343577 1.07680338309337 1.03562335779341 1.06761510114972 0.948132604732184 1.02036251835494 0.942161892494677 1.01689533330627 0.888678439358407 0.890360333303661 1.11852092963391 1.08421306215231 1.04203931914778 1.08501180800945 0.943507728788387 1.01860772273269 0.938188490370524 1.01632421002282 0.885880317963333 0.889898412112944 1.12171899371021 1.08260565122177 1.0444099529276 1.08970048072319 0.945653589826663
"split54" 0.905661482452396 0.90001689074227 1.15568968103955 1.0659989104594 1.1291003725151 1.07052419719735 0.842371683560545 1.04937204853318 1.12165773841747 0.885042541740845 0.940163770745327 0.947957358889625 1.06668251122579 1.04950659646765 1.04954604835697 1.01832319747193 0.927356856992044 1.00892471476343 1.05244991514396 0.952352540149615 0.932448292684402 0.943053036571235 1.0795848355206 1.04750122283059 1.05901638321763 1.01788506112463 0.921098498777178 1.01381169595981 1.05874356163781 0.943590781413212 0.926830251594965 0.940002809960661 1.08498276834676 1.04790500870786 1.06251116386434 1.02075081828333 0.919465478582106 1.01684727077196 1.06105215926273 0.938348714555258
"split55" 1.12125219644338 0.943631102655328 1.15271390759986 0.946671641117527 1.0077755642463 0.834790902023276 0.995182364056531 1.11355511933227 0.972383868718734 0.996325141436215 1.06235386225868 0.95848239360848 1.0785513523088 0.975400543588278 1.00854959927931 0.888559499676296 0.969530635332815 1.08457958654773 1.00260000477385 0.987749341649031 1.06592846962271 0.948308453740556 1.08525595099607 0.974274754344809 1.00719909289954 0.886711981663094 0.977913928816219 1.0829539248338 1.00015946884864 0.988766972428037 1.06666076514053 0.948173603997883 1.08663161765512 0.976158009243681 1.00507029832677 0.884340760724754 0.979358185338907 1.08265134437338 1.00161108333263 0.987173063779316
"split56" 2.10344131331566 0.894995452616049 4.04728831220013 0.524838950425114 1.94715941418117 1.4535308567317 0.410522595168992 1.83796512546814 0.367273109433384 0.573210379550168 1.09506947697192 0.958389404133713 1.1625483737223 0.946520735174162 1.06953008456399 1.05371586960691 0.864451246763689 1.05966369792028 0.884165079434409 0.94802618357188 1.10764669487022 0.952578272303179 1.16768339087141 0.942428061813357 1.07670406365353 1.05728032011058 0.858487676232128 1.06425933932037 0.880309080132306 0.939970069773528 1.11153947210699 0.948312138410375 1.16603289079461 0.940625260146006 1.07829453182417 1.05907573778814 0.857959311901647 1.06524755772151 0.877169766341776 0.94413130527857
"split57" 1.05254229937321 0.96081067365459 0.89556035193724 0.899526640060532 0.995986162126304 1.06891925804954 1.17244720044269 0.978682369930519 0.908494626607282 1.15633334069613 1.07540110475259 1.0016058815023 0.942889129395177 0.959710852373419 0.968240274770609 1.05346693470525 1.05370633748508 0.980312322494471 0.945538906124309 1.02995159536468 1.07925802835886 0.998573589654566 0.93192515249249 0.96400265407353 0.962988965067592 1.06561030307495 1.06944717222501 0.969474751448214 0.93561614208886 1.03774003450142 1.08319884071072 0.994182018857864 0.930110179765316 0.962580093646244 0.961453320171014 1.07088168229816 1.07862517095929 0.967169287970389 0.930612804824357 1.03781027585713
"split58" 0.908975133822372 1.25231404227918 1.17649752304527 0.898769222085208 0.956678563089961 1.24432924940045 0.906156145727374 0.950210043200621 1.03090012200222 0.858762822633025 0.944684950743531 1.08010772603478 1.02644202043953 0.942595643690366 0.973884465284512 1.07669593399113 0.97176369401567 0.995756434296154 1.04748644189209 0.953124839571884 0.948934843756761 1.09319075275746 1.03219590555601 0.932319965828309 0.978644240880823 1.07522647379214 0.961282279704512 0.998399009016377 1.05081190793077 0.943928587794019 0.953137892891641 1.10234367617992 1.03562102814362 0.924098180189055 0.979197766963519 1.07560490534 0.956050577283212 0.997014768825531 1.0540903908216 0.939752269156995
"split59" 3.09903706519969 2.88049167237292 12.3510719518997 2.05225591471533 0.828988934594995 0.746127289762967 0.871265245818614 0.467293835354988 0.16384004819453 0.262069930007306 1.10143858308964 1.04852131143202 1.1315736304462 1.07821341610163 0.98982115922995 0.975843968263981 0.961498644343634 0.974014634440088 0.882198733146073 0.88787400250553 1.1044918857812 1.05417660764739 1.14398367781059 1.08913400184448 1.00119852671916 0.980166325949963 0.947114742215267 0.968795391712468 0.864267553599985 0.884207673420468 1.09788220786436 1.05182016849895 1.13659618222757 1.0904485128458 1.00818410824037 0.984858396313436 0.940998773556417 0.96794532020917 0.864224533046768 0.892428191046915
"split60" 0.899239263807261 0.932214517129214 1.08927332294281 1.13135827692695 1.02384918985743 0.956512562403601 0.996472320897713 1.03677232842596 0.97898892381345 0.998346818001222 0.965590201903048 1.01614566321571 1.01645854324737 1.02546901632891 1.01045827683454 0.966478723012805 1.00228488453287 1.01226312752824 0.990011531278964 0.996683157977069 0.972136669068162 1.023098545178 1.01358004535839 1.01928862783513 1.00647307729895 0.967331320190764 0.996515586146826 1.01562534531156 0.979606731821303 1.00808511212272 0.970140094280729 1.02834499587618 1.01468436026362 1.01759904755222 1.00660631862978 0.965007655287562 0.995996509475598 1.01525713830991 0.975422450269162 1.01307342368284
"split61" 0.936993132403015 0.934590104172924 0.939308005978442 0.937153195581868 1.1843547540982 1.139413310344 0.958852438454886 0.939395061677605 0.961627106239973 1.16211426317311 0.940050765930421 0.968281021882855 0.971668698386175 0.927912147565519 1.07503557907882 1.07473646504289 0.984098249612936 0.980894922165757 0.995272771792124 1.09875533300245 0.935155843382993 0.956362945334916 0.966833840362015 0.930929515806181 1.07794892658702 1.08685058432305 0.988534610683555 0.983710529025156 0.995161410572271 1.0968579291398 0.931329230697056 0.953885439135552 0.964807286468901 0.931128379423915 1.08030004263652 1.09375774780203 0.988912796821315 0.985133215715377 0.992383790648529 1.0980355929719
"split62" 0.968671788998698 1.45685090522115 1.04453253153189 1.02629930529746 0.863759000182515 0.928756048821798 1.05124948012261 0.875201055572419 0.89502820105645 1.10424500091931 1.0017342839964 1.19981533232687 1.03675778187858 1.01413165368321 0.892786139095618 0.940187501840492 1.01601103613106 0.895858794726354 0.944632114594926 1.09525956393031 0.997112439919724 1.22471961051819 1.04243258726197 1.01358159883223 0.882769780235305 0.931649082809486 1.01888376031856 0.898528055129445 0.93188514831056 1.1032383937519 0.997994793706414 1.23014236944096 1.04315227810603 1.01370784180743 0.880692527032609 0.927422497350721 1.02160802884088 0.897198860756181 0.927876947154958 1.10752432989009
"split63" 4.46216052115449 0.668912091957593 0.873162950032974 5.26913470530735 0.679376772218625 0.548764358546346 0.211302646516813 1.69001750952621 8.47794689786624 0.191232835785998 1.12421681618271 0.953438942910666 0.984017914973932 1.10323880238208 0.987256269931045 0.953658208744516 0.871363815315346 1.05307949225947 1.14322124088456 0.869478633627521 1.13758245473279 0.950375009581473 0.981556543639251 1.12129157606753 1.00021412895757 0.943889632919918 0.85196115735512 1.06247334977501 1.15910547394187 0.847725598275631 1.13748067979985 0.948414380552412 0.98015553123227 1.12401362226222 1.00909942852262 0.943523460288755 0.850039447267015 1.0636152522058 1.15502882132594 0.845536976627752
"split64" 3.79809088198886 1.99781723864431 0.637452425565632 0.480491265167481 2.13428686047296 0.921824930096785 0.894566406816177 0.975202686316375 0.182866056136075 2.5520279943563 1.13004871520825 1.05200008885199 0.963395202345738 0.931857539168706 1.08498614784961 0.995165572389995 0.984615102264677 1.03639711894199 0.804619310341304 1.0565653347216 1.14273849200373 1.05975532458185 0.958509424553917 0.927240819019041 1.09611860469422 0.985263314612838 0.983091105005543 1.04285836798858 0.781984423622145 1.07270453882905 1.14044868770101 1.05694332934283 0.959714184179194 0.928138613296187 1.09510108136898 0.983667538602695 0.980828404482475 1.04417703877855 0.783849162163861 1.07663664991408
"split65" 1.11650098251639 0.813109987711211 0.95071064886527 1.16707665436954 1.0802060752429 0.957191770896855 0.949596629320043 0.980798523460427 0.892933504499291 1.24592281100466 1.07451438441351 0.869928907468404 0.94333235649454 1.07945686423068 1.04410733672415 0.993843057467509 0.992176847562311 1.00097808030642 0.91917137688607 1.10933421074921 1.07935939869822 0.860426871070461 0.942811529318717 1.09106097871481 1.03903798733016 0.992618681968549 0.986064626969152 1.00312911134999 0.911025058213128 1.1265063777531 1.07945442094362 0.859669156358057 0.943891845764689 1.09384989418569 1.033955876352 0.993844108650602 0.985477065034945 1.00292397125746 0.909098738254707 1.13064572448808
"split66" 1.0149792331718 1.00076883071489 1.00197222051076 0.93880440810831 1.02058114381228 0.903539968829559 1.23978964327558 0.902270922252858 1.1343357889745 0.935439563539905 1.01773183863705 0.980558946030093 0.993605153567615 0.957743587870966 1.02770864169178 0.98532507485318 1.10008387494286 0.928786712297499 1.03419716062519 0.984331575334266 1.02384280047021 0.979565527181946 0.991466046866152 0.956283025818493 1.02945226001221 0.9844689656121 1.10037863368494 0.928513449564569 1.03367661951855 0.982764004667573 1.02728052320343 0.976689483951317 0.990007877248054 0.956614054904439 1.03112603202516 0.986464376168034 1.10134344217925 0.929329973983862 1.03100198911787 0.980705726589193
"split67" 1.02667569497034 1.18071893512361 0.951614984486785 0.903256760132577 0.99264676262323 1.02465995593748 1.0872146718631 0.948095088824433 0.968655709562878 0.969966910576629 1.06066454687214 1.04335240942239 0.965027246687129 0.975412079047323 0.987317349829287 1.00242719061775 1.01117781512955 0.972388256127184 0.982447658337862 1.00390551169848 1.08608334091521 1.04394660344602 0.943654870174354 0.992353859134754 0.976629149549764 0.99109867902567 0.992591363296611 0.976990855601631 0.976028053646735 1.02774545703535 1.09026760325936 1.05152468542797 0.938148715591651 0.996095397212967 0.971845979508282 0.98515514089699 0.988891532120315 0.978338467038451 0.970986275645533 1.03748056475963
"split68" 0.887084166219796 0.859711076594364 1.17081496786915 0.945376425985813 0.828176358010914 1.2556349606684 1.00276280856336 1.09510575439343 1.21613923113943 0.943280432799375 0.962398971471106 0.882826624375351 1.07669334373953 0.932084135924014 0.929006726265131 1.12279970897479 0.998998084591398 1.03547076036627 1.10147001290675 0.987538359657756 0.96619410483962 0.87643873232997 1.07550198748907 0.935549036921347 0.92354193113893 1.12307558271972 1.00080107415923 1.03715672632366 1.10469006044505 0.987569304505739 0.968666926437941 0.875052518948277 1.07306779104193 0.936921797932472 0.921467020123469 1.12362841555373 1.0003330273134 1.04131175993962 1.10154830716148 0.988458894250543
"split69" 0.980002075802187 0.915124940449598 1.05423473135428 1.01895644123546 1.16013826302322 0.897559820956354 1.2939126895692 1.11702962646081 0.782328964574018 0.966858658166604 1.02335102682339 0.916747524628516 1.05412726381257 1.03993114798674 1.08824198933976 0.896593113039625 1.18629946244738 1.08506976036162 0.790736253717341 0.978961763011852 1.01839816975609 0.907269661385426 1.06011263741535 1.04613036378665 1.11288738524886 0.881907025094625 1.21597138188475 1.09612240490606 0.761124414299066 0.980044617592765 1.01828923360229 0.906937999193933 1.05613937012014 1.04761072611707 1.1149996825702 0.87908154809815 1.22027624961906 1.09498406699052 0.762040897597438 0.980477143282387
"split70" 0.576579697998157 0.980683335361183 1.0987395819176 1.01799637902437 1.26575459044362 0.582995552972477 0.877450034636929 0.614335514466761 3.16699112956749 1.91961372768841 0.916310806424123 1.00637738190999 0.997868925485345 1.00611797861572 1.05450445240144 0.91657632639989 0.97103917305031 0.908970563117825 1.15394482911703 1.09759934336269 0.906513234288565 1.00285157776015 1.00088607914324 1.00719805233726 1.06028492482531 0.909708935575484 0.971623501687393 0.897417050219958 1.17374558791763 1.10580317828418 0.908916534457685 1.00185521582126 1.00160190110489 1.00598384353269 1.05928294674267 0.911644687913993 0.973458310429762 0.895695520156939 1.17341965906772 1.10355328316854
"split71" 1.0992409109951 0.994647067721646 0.938575780595797 1.0661020600853 1.00583574833494 0.956405861719442 1.02022600336049 0.931339825286939 0.856930893679034 1.21771000788939 1.04246614843336 0.999266587705087 0.968583694083045 1.00351055602422 1.0146892467663 0.975191904564543 1.02762138149967 0.979703477406222 0.913912438679302 1.08471690317915 1.04233360015978 0.994740721506788 0.966655459646856 1.01000181115945 1.0195986130669 0.968199930643981 1.01677249487185 0.983897847060659 0.908249158060123 1.10126337521371 1.0383028711087 0.992044470995308 0.96768633064624 1.01354085413463 1.02173203827115 0.963988242457237 1.00986490320621 0.987677091394185 0.908618455621295 1.10886665228671
"split72" 1.1826561644958 0.817855839056464 0.972527733089181 0.865265193092529 0.998059106894713 1.09672749673301 1.15648962609397 1.18177547270425 1.06431443782775 0.845746534648522 1.10736574338462 0.889313606631358 0.990367098461884 0.887622173067051 1.00458455645064 1.04296725280564 1.07466755055638 1.1049521621933 1.03442437884364 0.898158269091249 1.11499804598045 0.884969133792176 0.987272599088138 0.869383342401521 1.0114089223732 1.05272671395113 1.07511292985344 1.12502105767456 1.03077970132094 0.890160338539562 1.11439331539491 0.884794453218867 0.987234690728315 0.865908909713503 1.0141631259377 1.05387269767243 1.07197836730444 1.13187793906865 1.02974423666484 0.889134105069997
"split73" 1.0903457912639 2.03335541454827 0.401559333940752 1.89794285718665 1.63230670532112 2.62151578821696 1.20936810313694 0.778128300373194 1.06057977018559 0.218931693941824 0.993304930506662 1.08144171843866 0.89132198986299 1.10305920632031 1.07882648284346 1.09992248370711 1.00137596317109 0.997432241166796 1.01684612885318 0.78545064026698 0.993728393334243 1.09430943185384 0.878870413810349 1.10643928774923 1.09044700270092 1.1110978512358 1.00676393284756 0.999256529218932 1.02364767791833 0.757726846807605 0.993044057742019 1.09515265072568 0.878121340622242 1.10482806462245 1.08903638251507 1.10952765736586 1.00564647500295 0.998352370613014 1.02668929822139 0.760761288668615
"split74" 0.835962820158308 1.03058799072292 0.883503720207733 0.979945269135148 1.07973980298053 1.22203458043086 0.916809519480021 1.05611644448719 1.00242101981879 1.11114144073837 0.902958532573461 1.02661104008845 0.947732489105558 1.0344712006255 1.01187483266751 1.07773536553137 0.937670815983419 1.03108071121569 0.995664389780521 1.04863381673187 0.898187917610558 1.03175253506319 0.952127707067899 1.04473121238315 1.01348847950161 1.08270832514926 0.934203754362517 1.03536671620394 0.977953529467141 1.04554005307701 0.899342208161727 1.03268595376614 0.957761968508042 1.05112904650914 1.01211378963408 1.08456017281018 0.932826923487907 1.03686629986772 0.968724900974641 1.04021746780836
"split75" 1.22679035078415 0.99782542166802 1.16490405188002 1.17853268297527 1.1030287765264 0.925437971569186 0.852517676949652 0.78353301749385 0.980685694575342 0.978605546692565 1.14601191165746 1.02180064556163 1.08481400734355 1.12024631136282 1.04392242276504 0.924203840727597 0.88597401987988 0.800918750106305 1.01024484457225 1.0143260263963 1.16635696800951 1.03029978656298 1.10357399884307 1.13742243420553 1.04500786286249 0.920141938752556 0.868627820360006 0.779539050388749 1.00598017891336 1.01018315572689 1.16702565676021 1.03188234711111 1.10599153310963 1.1385045782369 1.0443884089197 0.919268805383284 0.86788669455752 0.778527396703673 1.00625858830527 1.00831173733135
"split76" 1.06604555228957 0.936570365741724 1.07158179647553 0.938875987766244 1.02412511232727 0.920017155214145 0.957013986854732 1.00225184470691 1.09145440277558 1.02706563526433 0.985956631167575 0.986210883216374 1.04661337014532 1.00812341084674 1.018201370242 0.969382631657195 0.968730107324508 1.00365896049154 0.992161088803094 1.02357475214066 0.983138063378391 0.985314503117563 1.06577154245215 1.01466046538141 1.01609167161344 0.960424213402846 0.968350794333582 0.988586884777296 0.997543052877421 1.02412954380452 0.981996891603641 0.988041544717863 1.07566740242587 1.01807949900154 1.01723433463631 0.952955359935502 0.967937691469121 0.979522447191443 1.00038045730612 1.02331539669333
"split77" 0.892796103517156 1.05030380093915 1.00478858421307 1.13463543820597 1.03702510149239 1.04094990986444 1.02215304997944 0.809030746463804 1.03859830033098 1.05338759027663 0.957672293115882 1.01508659550187 1.00217644421027 1.05455833725133 1.02075176412646 1.02161075825401 1.00282751834947 0.869484066431448 1.04047827190294 1.02868648216341 0.954932498707381 1.02049867569145 1.00353438617168 1.05361258797686 1.01427962572481 1.02735094514169 1.01193663187714 0.857885284866824 1.04280194444311 1.02867721440701 0.95567113932767 1.02426418108573 1.00396884382932 1.0512752237602 1.00971124090157 1.02749475904102 1.01509151430517 0.856218421673099 1.04369999211865 1.0283323033466
"split78" 1.16108359522196 1.0036672696777 1.00553108202765 0.864206939484177 1.11679561877347 0.948184194712486 0.935887903436263 1.16970385814646 0.829371633517997 1.09709718276552 1.05030499648746 1.01783775079192 1.0317109036558 0.87867585326025 1.07731181329797 0.94319467621677 0.99698437519285 1.07915298347105 0.891109274478878 1.05934812094098 1.05201132077006 1.01912103633482 1.02643111220695 0.875136874086557 1.0926277341831 0.935944629678875 0.995637308363492 1.07932912787784 0.888533195841226 1.0635903001152 1.05067806961142 1.02151680961344 1.0220562517685 0.87326779634395 1.09865061950973 0.935980244928788 0.994112430894564 1.08020283728929 0.889329302969542 1.06321540117041
"split79" 0.854866425824769 0.975026613026429 1.01618589902552 1.4139210053387 0.879239997017541 0.918287722274683 0.924020092072116 0.867145242001466 1.21501760795863 1.20623471621091 0.890112069296198 1.00940550286272 1.01004478653396 1.16753107571127 0.927697371205153 0.949351229322818 0.957812606027081 0.915825954245599 1.10542889304738 1.1048514978516 0.879916660386221 0.999009922252607 1.00936132810922 1.18476229326092 0.922415056808844 0.946911402718758 0.961611688386235 0.91739631642475 1.10854783501958 1.11342516594943 0.87758644484371 0.994500974237831 1.00944258064127 1.18742327928876 0.920412762325214 0.948369370290873 0.96537815286022 0.921682112957141 1.10573616307228 1.11284467225809
"split80" 0.881061536545991 1.09166531838863 0.97171832738237 0.95420905784043 1.1778198736334 0.904139910208463 0.981314014703031 1.04146612618751 0.920737486540787 1.17521086181349 0.931071952105953 1.04707901903924 0.973339987659935 0.968485036666284 1.11021101358284 0.894764658934466 1.00911043693397 1.0152856011877 0.970395150302241 1.10220837427644 0.913754231199431 1.05603588259409 0.982501032183462 0.968474066913123 1.110963273488 0.888973674463605 1.01172800149556 1.01355449470549 0.970009007664337 1.10910153678909 0.908550330341105 1.05663329018596 0.989745280526194 0.972243985089466 1.11151272873109 0.885181740949867 1.01052314630139 1.01340025734957 0.966438329901435 1.11209738233517
"split81" 1.11853183002342 1.00556825589641 0.87895754208726 1.04491872140762 1.1711204663335 1.08783439492707 0.958070295870094 1.01400301181482 0.839274621142205 0.978221514565875 1.04487722688431 1.02625081356788 0.925389876316235 1.05939100305416 1.08256831506351 1.04777983827574 0.983946090671854 1.01817062043975 0.872855758176623 0.958821149771274 1.03946444496239 1.03009745333494 0.918717687712472 1.0715216745191 1.08916499327243 1.06176111137307 0.984209904725167 1.01785700078111 0.851628476140553 0.961336431095538 1.03148530366341 1.02957609786147 0.921218624093631 1.07387360127628 1.08451091675247 1.06559213065139 0.987146619878794 1.01605819843661 0.851578200126433 0.964075975614391
"split82" 1.06005658290061 1.39444518458209 0.980918355924424 0.886380800274233 0.841851853216223 1.00646494215926 1.03387327285479 0.909114602180952 0.959429049581635 1.10880987037463 1.04530931823648 1.16887061273226 0.972775114566881 0.932895916527677 0.881903512199592 0.995643301080487 1.00971795759184 0.942418325194573 1.01315569932452 1.06484306396958 1.04569275097547 1.19268329644949 0.970228681907581 0.93006252493896 0.875709722815552 0.994811436016703 1.01591412102653 0.926942172486472 1.00501225168968 1.07710817180672 1.04709384904354 1.20210572156718 0.968834546894448 0.92670006795491 0.874624485687849 0.993237233699795 1.01804242789899 0.921807944897465 1.00380904842009 1.08068486319305
"split83" 1.10525466898859 1.10612153372463 1.22160238350844 0.858183632411537 0.894400821695079 0.923422474789131 1.20904419888731 0.82679938082459 1.08133879990257 0.956070575473903 1.05215292307952 1.06258482639559 1.09880316722528 0.906974609586079 0.976587397269188 0.931251532995686 1.10888130101455 0.905421703673561 1.03011785520852 0.953715628827237 1.05188054549179 1.08052720547169 1.10058136610806 0.894237134781691 0.987687051020994 0.928914261816687 1.12598153058761 0.89501342355198 1.02032078187112 0.947108481408562 1.05183626587308 1.085279683567 1.10172819994622 0.891429048008188 0.992294857649579 0.926111903259642 1.13249312736164 0.891737930426258 1.01731428672748 0.944237852847749
