"miRNA"	"precursor"	"geomeanM"	"geomeanMN"	"geomeanP"	"geomeanPN"	"medianM"	"medianMN"	"medianP"	"medianPN"	"maxM"	"maxMN"	"maxP"	"maxPN"	"BFDR_MNminPN"	"BFDR_MNminM"	"BFDR_MminP"	"BFDR_PNminP"	"BFDR_MNminPNcorr"	"logfc_MNminPN"	"logfc_MNminM"	"logfc_MminP"	"logfc_PNminP"	"logfc_MNminPNcorr"
"hsa-miR-4645-3p"	"hsa-mir-4645"	5.85	6.18	4.71	3.47	7	8	6	4	23	21	18	7	0.00140261224238707	0.454937566558114	0.607191627871994	0.00891842705335275	0.654413089650534	0.722818487193317	0.00200644547780538	0.0265296540940083	-0.506472662890036	-0.394134246557018
"hsa-miR-4649-3p"	"hsa-mir-4649"	0.22	0.15	0.19	0.0600000000000001	0	0	0	0	4	1	4	1	0.380443061208669	0.0633807225045098	0.729318926945127	0.102152816884742	0.576601341804826	-0.0622315890004437	-0.928812076354994	-0.00214371798863814	-0.572857761901412	0.129691659081849
"hsa-miR-4652-3p"	"hsa-mir-4652"	0.03	0.0700000000000001	0.04	0.03	0	0	0	0	1	0	1	0	0.34368811584202	0.21543663280043	0.500182456876944	0.0758245419245803	0.408434643316642	0.0144955645367099	-0.289839177869689	-0.102546862720187	-0.752387400199381	-0.0888730939481097
"hsa-miR-4659a-3p"	"hsa-mir-4659a"	0.24	0.42	0.26	0.13	0	0	0	0	3	7	2	1	0.0843301396219469	0.200765749291822	0.6189531084199	0.175176833466303	0.125836678061562	0.744002483849346	0.307608572497945	-0.0457827476817583	-0.333108712256443	-0.739181584222793
"hsa-miR-4661-3p"	"hsa-mir-4661"	0.4	0.27	0.21	0.44	0	0	0	1	21	1	3	2	0.0724239136507753	0.0433338637142222	0.538631969439864	0.351362250241809	0.074116246808409	-0.729434006079058	-0.997193596761496	0.0844539373195442	0.0855147983438433	1.01787364839403
"hsa-miR-4662a-3p"	"hsa-mir-4662a"	0.0700000000000001	0.43	0.0800000000000001	0.2	0	1	0	0	1	6	2	1	0.000952191549870437	5.37936786817012e-05	0.615205827895205	0.28522495439662	0.0215247860271716	1.73135240092834	2.56902396489578	-0.0529790484404927	0.180588878794094	-1.58311805420385
"hsa-miR-4664-3p"	"hsa-mir-4664"	2.04	1.09	2.52	0.36	2	0	2.5	0	13	1	25	3	0.0904339788232837	1.88915558807628e-05	0.481661467684373	0.00045251652300992	0.674897889768115	-0.645718650103505	-2.36764412535358	-0.105923707766175	-1.75135341550013	0.246601541482892
"hsa-miR-4670-3p"	"hsa-mir-4670"	0.53	1.3	0.23	0.2	0	3	0	0	8	25	2	1	6.15156824711734e-07	0.000183678819056904	0.648185789731373	0.141753097062944	0.668257605511716	2.72960994745799	1.69945252168254	0.0390300736943428	-0.38657664209439	-1.80744947877872
"hsa-miR-4671-3p"	"hsa-mir-4671"	0.28	0.21	0.15	0.22	0	0	0	0	19	2	4	2	0.398752846939347	0.349615295846595	0.696314621346345	0.31196612309967	0.658930188688174	0.0764489119416023	0.0636172582971732	-0.00565091287471082	0.115696606975491	0.326599381602727
"hsa-miR-4676-3p"	"hsa-mir-4676"	0.36	0.23	0.21	0.53	0	0	0	1	4	2	2	3	0.0589335661722551	0.353890032846577	0.635169273096103	0.182925833807373	0.720634206777531	-0.702222129683423	-0.0664052037032386	-0.0404607100596238	0.289829142203523	0.79909983934978
"hsa-miR-4677-3p"	"hsa-mir-4677"	40.7	36.3	38	32.8	41	55	34.5	31	114	102	83	65	0.0673670247576666	0.422167205826165	0.524460127744707	0.490831330931848	0.619951244469319	0.264636837652277	0.0223646578671003	0.0592749030753679	0.0010874146737109	-0.018131996259808
"hsa-miR-4680-3p"	"hsa-mir-4680"	0.2	0.21	0.26	0.58	0	0	0	1	3	2	2	2	0.143598647308511	0.408693368642518	0.680068910769756	0.0766200371077846	0.701519797756298	-0.406687750531871	-0.00379895202452869	-0.0198977901726285	0.547035270143541	0.446979883083207
"hsa-miR-4684-3p"	"hsa-mir-4684"	0.47	0.33	0.34	0.61	0	0	0	1	5	1	4	3	0.00162449693353427	0.0218578087899013	0.611125314699408	0.431405326347168	0.727380200415263	-1.75711921311075	-1.33363862538062	-0.0478385568346494	0.0267716665418334	1.28016556317908
"hsa-miR-4685-3p"	"hsa-mir-4685"	1.33	0.65	0.7	0.99	1	0	1	1	9	2	4	4	0.226818265632724	0.0494371341635767	0.599792577626306	0.46398515308572	0.0652145048018902	-0.216783818333789	-0.664399585758002	0.0490326936122931	0.007282251361759	0.770762784552006
"hsa-miR-4690-3p"	"hsa-mir-4690"	0.0900000000000001	0.23	0.26	0.2	0	0	0	0	2	3	2	2	0.288106314335458	0.0549877409402618	0.660503921381576	0.320056380394797	0.287276129564411	0.16430285128489	0.848121906739209	-0.0339932406816146	0.132561724482345	-0.307167683121385
"hsa-miR-4691-3p"	"hsa-mir-4691"	0.0600000000000001	0.0700000000000001	0.0700000000000001	0.0900000000000001	0	0	0	0	1	7	2	3	0.172834625271853	0.131666049279571	0.657071227774109	0.329126789294789	0.321172190925024	0.445609351160115	0.700921023089649	-0.0271100047007398	0.0946053908311316	-0.281776241755302
"hsa-miR-4697-3p"	"hsa-mir-4697"	3.13	1.05	3	0.97	2	0	2	1	43	2	140	5	0.0500365122819474	0.00764856067741968	0.674076388569484	0.0274217952437868	0.724539169754127	-0.704709204222838	-1.73567209084547	-0.0282867227682701	-0.669886885064982	0.750072130143388
"hsa-miR-4699-3p"	"hsa-mir-4699"	0.11	0.27	0.04	0.03	0	1	0	0	3	7	1	1	0.000387227191821332	0.00732167087690426	0.667625158052291	0.305157653593515	0.576935993258304	2.28464978798917	1.55142732759729	0.0203420747545576	-0.00780877932443872	-0.486742513557058
"hsa-miR-4700-3p"	"hsa-mir-4700"	0.15	0.18	0.16	0.0800000000000001	0	0	0	0	4	2	2	2	0.183862743560034	0.278690172569012	0.675362397116557	0.352349312817321	0.418781025752847	0.354798702665561	0.176100687990084	-0.0219854468225091	-0.0841649862331842	-0.122014813710246
"hsa-miR-4703-3p"	"hsa-mir-4703"	0.13	0.29	0.0800000000000001	0.0900000000000001	0	0	0	0	3	14	1	1	0.0141172574746984	0.0356923344395196	0.704230483313746	0.389128527676366	0.597336251910006	1.72942580190577	1.22410601447738	0.00938990043097165	0.0256848022005239	-0.603473878550795
"hsa-miR-4704-3p"	"hsa-mir-4704"	0.15	0.15	0.04	0	0	0	0	0	3	1	14	0	0.0865088905266257	0.311924751907279	0.587735226631205	0.190154831649837	0.264782041303964	0.904770564239055	-0.123299135305539	-0.0659463462689658	-0.503523614312111	-0.424358201840135
"hsa-miR-4707-3p"	"hsa-mir-4707"	2.16	1.44	1.23	1.34	2	1	1	1	19	16	13	14	0.359216836953084	0.430387486193425	0.382424842416754	0.416304377721673	0.415470712069234	0.0523856429570723	-0.0567115472414966	0.145047133651534	0.0269684704545245	0.107119430698721
"hsa-miR-4708-3p"	"hsa-mir-4708"	0.87	0.41	0.52	0.86	1	0	0	1	7	2	5	4	0.0135733402388393	0.0109251872969166	0.719924962770889	0.44876796948607	0.735041619253259	-1.15001636063457	-1.21490526715639	-0.000129173982032834	0.0141390619169773	1.24743615668653
"hsa-miR-4709-3p"	"hsa-mir-4709"	0.23	0.23	0.28	0.38	0	0	0	0	4	3	4	3	0.455979407202543	0.399972919762143	0.692627905590803	0.341414932932917	0.59066315750409	-0.022040899004606	0.0162892413784117	-0.015094911462721	0.0963075688384783	0.0389396842968704
"hsa-miR-4712-3p"	"hsa-mir-4712"	0.17	0.23	0.45	0.25	0	0	0	0	4	2	2	4	0.39561522661788	0.120794166228346	0.470955140803279	0.438274755306772	0.393256468361204	0.0742031292983668	0.538901880460784	-0.106895969603144	0.0134052530405854	-0.157226252812199
"hsa-miR-4714-3p"	"hsa-mir-4714"	0.26	0.15	0.33	0.36	0	0	0	0	3	1	1	2	0.340299755268868	0.396469846919648	0.675042007455945	0.328433579295601	0.673685977356068	-0.106582256159747	0.028573257466845	-0.023737662611902	0.116557617517278	0.233887948444974
"hsa-miR-4717-3p"	"hsa-mir-4717"	0.39	0.24	0.66	0.36	0	0	0	0	3	7	4	2	0.471113105511635	0.253319569981167	0.384484954824908	0.353333479688402	0.429754533035225	0.0714514011549283	0.230866239083217	-0.153537233341477	-0.0871683833887474	-0.114704778570421
"hsa-miR-4725-3p"	"hsa-mir-4725"	0.19	0.17	0.04	0.03	0	0	0	0	2	1	1	1	0.215827676047198	0.393832024468769	0.675202365798235	0.32110681240894	0.470253307715164	0.325178271170344	-0.0224825000492981	0.0239541260374712	-0.120322272443524	-0.0409015260959054
"hsa-miR-4728-3p"	"hsa-mir-4728"	4.4	2.3	2.82	2.6	4	1	4	3	96	5	17	7	0.0566432326299751	0.0762397980357895	0.745616335077233	0.115486961692883	0.0358248366833275	-0.432045248074314	-0.69566960231576	0.00267574889630613	-0.249652562794674	0.804664593561789
"hsa-miR-4731-3p"	"hsa-mir-4731"	0.15	0.16	0.16	0.58	0	0	0	1	2	3	2	3	0.159256368518302	0.387305123187389	0.681750846770029	0.00506083215942115	0.256546476554235	-0.352374101815989	0.0583960082356095	0.0177780276528172	1.14347484576628	0.380202167122654
"hsa-miR-4732-3p"	"hsa-mir-4732"	0.73	1.87	0.64	1	0	5	1	1	25	20	9	4	0.00136963183911023	0.000742835601407158	0.724324812272979	0.390347415739731	0.143672870545367	1.22901050460801	1.52626699406176	-0.000964694398444379	0.0548798302791273	-0.531839363200868
"hsa-miR-4738-3p"	"hsa-mir-4738"	0.42	0.32	0.36	0.18	0	0	0	0	3	1	4	2	0.389565707566059	0.207067110492848	0.664892171382211	0.085208736845133	0.480508350899706	0.0753000416687156	-0.265395307100938	-0.0269454116935856	-0.588398470490251	-0.0746597269512306
"hsa-miR-4742-3p"	"hsa-mir-4742"	0.93	0.75	1.05	0.56	1	1	1	1	5	2	5	3	0.426734952695935	0.435733321674784	0.600073094670622	0.147618983456485	0.506905142490056	0.0542575236069647	-0.00206224232639534	-0.0545574909848322	-0.281650996647486	-0.074149088815441
"hsa-miR-4745-3p"	"hsa-mir-4745"	0.0900000000000001	0.0700000000000001	0.16	0.03	0	0	0	0	2	1	2	1	0.283027079247962	0.339880373937404	0.595801394300125	0.185477926246238	0.385446936987502	0.220104135085894	0.0793111670211724	-0.0601800165783872	-0.371931008417047	-0.167000863338046
"hsa-miR-4755-3p"	"hsa-mir-4755"	0.39	0.23	0.21	0.36	0	0	0	0	3	1	2	3	0.19171749855765	0.11335498771363	0.709980901629282	0.447970597664021	0.198339489085333	-0.346342539962336	-0.561822528761434	0.0166525912682895	0.00718265321599822	0.53177837896907
"hsa-miR-4757-3p"	"hsa-mir-4757"	0.45	0.57	0.6	0.84	0	1	0.5	1	5	3	3	4	0.481522586831911	0.0736832792188001	0.607457750140046	0.0714070783370496	0.643825091866379	-0.0176781472585862	0.590169971975147	-0.0516118699893141	0.460023577138338	0.0317490541508695
"hsa-miR-4758-3p"	"hsa-mir-4758"	0.52	0.47	1.16	0.36	0	0	0	0	28	7	92	3	0.386010893288652	0.329579655533796	0.446007840158769	0.257432540695625	0.252969998236	0.0961050958691408	0.0932043070402384	-0.127138360098283	-0.198819672958289	-0.3312985435353
"hsa-miR-4761-3p"	"hsa-mir-4761"	0.23	0.23	0.21	0.32	0	0	0	0	4	2	2	2	0.45517645665403	0.234030447165254	0.531020519405938	0.415733698846195	0.60739628849905	-0.0224395091139882	0.235660035560188	-0.0824595280122057	0.0315351033899031	0.0583622368535634
"hsa-miR-4766-3p"	"hsa-mir-4766"	0.27	0.37	0.37	0.51	0	0	0	1	4	3	4	2	0.332281353064584	0.410713990618524	0.636684920639513	0.422525726273762	0.560001251425605	-0.104807371991279	-0.00305426545870355	-0.041118529150782	0.0148358572584565	-0.0105020956936533
"hsa-miR-4772-3p"	"hsa-mir-4772"	0.25	0.37	0.23	0.4	0	0	0	0	2	2	4	3	0.15570111284488	0.299935782688052	0.635821277598017	0.408524272759646	0.637855183899882	-0.357345514474741	-0.132820849613693	-0.0385040794643262	0.0337879013879921	0.110610606771385
"hsa-miR-4777-3p"	"hsa-mir-4777"	0.47	0.51	0.21	0.26	0	0	0	0	4	5	4	2	0.0242182068365547	0.276012349035344	0.666607079043083	0.428924339164008	0.603660682566436	0.991862130376374	0.163002739789724	0.0455289632758685	-0.0190875070693266	-0.299302186263101
"hsa-miR-4781-3p"	"hsa-mir-4781"	3.18	3.02	3.21	3.46	3	6	3	5	12	11	13	11	0.272694202764054	0.0491209098988503	0.698047374846681	0.30875615633722	0.569198954409046	0.0920161306813495	0.447421905508708	-0.0135579589896197	0.0668523567921971	-0.0415167282356673
"hsa-miR-4787-3p"	"hsa-mir-4787"	0.86	0.75	0.86	0.89	1	0	1	1	8	4	7	3	0.36132546150873	0.28097404586161	0.720702123623915	0.410268832085176	0.669704821536768	-0.0815183716014936	-0.16385737513158	-0.00787168317207843	-0.043024568716871	0.0985625927519399
"hsa-miR-4793-3p"	"hsa-mir-4793"	0.12	0.05	0.0700000000000001	0	0	0	0	0	2	0	2	0	0.344061822805699	0.106321766233539	0.683109491169314	0.113761404124691	0.504897926926233	0.0144955645367099	-0.689593039317945	-0.0232193915750602	-0.58911939497524	0.0679847091142027
"hsa-miR-4796-3p"	"hsa-mir-4796"	0.55	1.1	0.4	0.94	1	3	0	1	2	11	2	3	0.0412301354193631	0.00117495454134405	0.662449706394138	0.0656828838992899	0.647828566229609	0.872783554351679	1.23589770528493	0.0356876067033351	0.468016101233758	-0.533825290388644
"hsa-miR-4797-3p"	"hsa-mir-4797"	0.82	0.81	0.64	0.78	1	0	1	1	7	2	5	4	0.263924813422713	0.222510018874844	0.537756777829113	0.318310795941896	0.687888896984303	-0.190817460243272	-0.239643272074519	-0.0742696162318462	-0.104768001915522	0.17935297560271
"hsa-miR-4800-3p"	"hsa-mir-4800"	0.76	1.05	0.53	1.13	0	2	0	1	9	7	4	7	0.161290471013634	0.0436218018068338	0.588043281254829	0.10858516028909	0.534357447006086	0.272062721392771	0.572395409081502	0.0581179140540282	0.342676079302721	-0.019397326345673
"hsa-miR-4802-3p"	"hsa-mir-4802"	0.94	1.59	0.78	1.37	1	2	1	1	7	10	4	8	0.413477353858812	0.0419090073629009	0.560985873033039	0.315504607654622	0.457964218552234	0.0594482254319242	0.665162527463441	-0.0644675657661987	0.0936194330906483	-0.0933503918019691
"hsa-miR-4804-3p"	"hsa-mir-4804"	0.0600000000000001	0.04	0.04	0.17	0	0	0	0	3	0	1	4	0.154184047489562	0.210844854754052	0.645816805411121	0.15798102986015	0.650325939664912	-0.638855054416177	-0.318788627712729	-0.0323537970379717	0.466676057780109	0.570203236825159
"hsa-miR-483-3p"	"hsa-mir-483"	5.78	17.5	10.3	2.23	3	190	5	2	4772	365	1261	7	4.23342482541552e-07	0.237699367993454	0.614952381570584	7.15446249769807e-05	0	3.95901166676353	0.212611143770178	-0.0501613414576474	-1.28251948915787	-3.62967985456897
"hsa-miR-485-3p"	"hsa-mir-485"	8.2	11.6	11.7	11.9	9	13	13	11	83	34	55	36	0.500473950453447	0.0729560851554223	0.14451648929991	0.467355024582508	0.606158211487996	-0.00710464234192117	0.237949189078982	-0.261923871778702	-0.0141949364604624	-0.0286401882206574
"hsa-miR-486-3p"	"hsa-mir-486"	6.05	13.5	9.5	14.6	6	22	9.5	14	72	85	102	35	0.0179054832910157	0.00249005575876554	0.654857477874928	0.452481884488665	0.219900758486934	0.451083200191045	1.074867774667	-0.0544936727702176	0.0226478261323375	-0.282258235686521
"hsa-miR-487a-3p"	"hsa-mir-487a"	7.18	8.32	6.54	6.41	8	12	9	8	44	23	27	14	0.0436228480496954	0.371406078287369	0.743252415205942	0.120287640664549	0.624595051931591	0.35477901433205	0.0487255110816186	0.00429556103119979	-0.161931751779461	-0.0712995889130024
"hsa-miR-487b-3p"	"hsa-mir-487b"	33.3	48.2	38.9	60.6	34	52	51.5	58	145	86	133	152	0.245006261882558	0.322221124451446	0.408448628808091	0.409688380232504	0.671549895075829	-0.0922505728596052	0.0656228469491448	-0.112462635907397	0.0344363656333732	-0.00378754929914729
"hsa-miR-488-3p"	"hsa-mir-488"	0.51	1.28	0.04	2.69	0	4	0	3	17	24	1	8	0.142602094384955	2.20267617343824e-06	0.41023393330539	2.21963975858119e-06	0.0150485539979749	0.255827418540277	2.13377690632737	0.16477580189027	2.97957174396803	1.40126633325994
"hsa-miR-489-3p"	"hsa-mir-489"	8.3	7.52	7.78	11	9	11	6.5	13	93	105	73	43	0.511542003101894	0.321869850984626	0.742659346187426	0.403533777084537	0.59015589265669	0.0143899433020008	0.0878685961005616	0.00457902006472864	0.0442085958834924	-0.0400705374401912
"hsa-miR-490-3p"	"hsa-mir-490"	0.89	8.95	3.98	15.6	0	50	1	8	27	100	300	1144	0.0732779277904123	5.47335356074158e-06	0.62661510682823	0.00238618486119573	0.227063105856489	-0.700820456892376	2.60797801912122	-0.112383490490535	1.42473420971437	-0.42077302459889
"hsa-miR-491-3p"	"hsa-mir-491"	0.73	0.68	0.76	0.47	1	0	1	0	6	2	7	2	0.429333166247214	0.373280599306686	0.510973211937637	0.050101606973922	0.375085827028902	0.051363338763646	-0.0622406872801847	-0.0839535163314305	-0.577784968174183	-0.166415890733403
"hsa-miR-493-3p"	"hsa-mir-493"	38.4	46	52	25.6	41	39	61.5	25	170	90	185	46	0.0378331681378984	0.444644262116092	0.415532560739482	3.47162202361153e-07	0.0241859921708033	0.353352480197317	-0.0124217145348571	-0.104657879067137	-0.882067350271682	-0.584947810775214
"hsa-miR-494-3p"	"hsa-mir-494"	8.21	11.2	5.89	8.05	8	10	8.5	8	56	66	51	22	0.0648654046383727	0.173302599083267	0.296690308208646	0.175606144859551	0.0870900871789028	0.425803721333774	0.220273210935005	-0.150558218821236	-0.212448643981311	-0.491851790792784
"hsa-miR-495-3p"	"hsa-mir-495"	8.99	13.1	7.7	18	9	12	13	19	93	26	40	40	0.0496667387914025	0.191085782285899	0.279632400820367	0.299331754627045	0.706192316983721	-0.327950927899221	0.15584025390839	-0.162185078267452	0.0757909257987295	0.0268269790783847
"hsa-miR-497-3p"	"hsa-mir-497"	2.36	4.28	2.48	10.8	2	12	2	10	28	88	14	37	0.428178390192174	8.26305616746171e-06	0.672940410068891	2.29274043383204e-07	0.522079396501891	0.0476474132494594	1.49682753015712	0.0357023461598666	1.59535006707559	0.017237690209768
"hsa-miR-499a-3p"	"hsa-mir-499a"	0.46	0.96	0.85	0.32	0	1	1	0	22	3	16	5	0.340678031029887	0.327131017993563	0.274839972786077	0.0276870617222339	0.24438741557344	0.0996490380429613	0.0813804662943855	-0.262313328232936	-0.941162115714496	-0.374539058918703
"hsa-miR-5000-3p"	"hsa-mir-5000"	4.27	3.53	3.22	3.62	5	5	3.5	3	18	14	15	15	0.458117878999749	0.444090753231598	0.413784012248946	0.469939261244129	0.554427010027343	0.0320449046030657	-0.0113697977696362	0.0813627878595638	-0.00936971565180818	0.00528388671842862
"hsa-miR-5001-3p"	"hsa-mir-5001"	2.26	2.02	2.01	1.75	3	2	2	2	12	7	6	6	0.507623051382474	0.396761771358677	0.735063469039061	0.395482437274959	0.552807777757	0.0144967285327401	-0.0302069366477167	0.0152885907815126	-0.0431801616033014	0.00238015538052588
"hsa-miR-5003-3p"	"hsa-mir-5003"	0.0700000000000001	0.1	0.0800000000000001	0.17	0	0	0	0	2	1	4	2	0.267895690230162	0.395885510458708	0.629371150593197	0.385453724142439	0.578527834739465	-0.227056096389121	-0.0231794564273064	-0.0434037684260897	0.0191316950774351	0.132637536117923
"hsa-miR-5006-3p"	"hsa-mir-5006"	0.7	0.53	0.75	0.24	1	1	0.5	0	4	2	4	3	0.243632852056484	0.24577174991657	0.737280241871392	0.109443739234135	0.578428488724869	0.174914881432712	-0.170684263681195	0.000658042895295375	-0.426648156736275	-0.125622180807668
"hsa-miR-5008-3p"	"hsa-mir-5008"	0.48	0.23	0.73	0.92	0	0	0	1	9	1	11	4	0.00079623596517631	0.358440666173843	0.346165899219288	0.417158562391002	0.71958448375583	-1.60207453095805	-0.0657763415794108	-0.208089646544696	0.0329965463106414	0.988639977661616
"hsa-miR-500a-3p"	"hsa-mir-500a"	1129	946	1269	1099	1059	800	1291.5	1129	4193	1635	3911	2726	0.0303562973097951	0.0141387474132194	0.754672112796036	0.46268487165352	0.215720886692215	-0.346909555479926	-0.433131501505891	0.00339173460644779	-0.0162463297752613	0.157887716916845
"hsa-miR-500b-3p"	"hsa-mir-500b"	0.48	0.21	0.86	0.44	0	0	0	0	5	1	9	8	0.0958646548312653	0.0784793210855549	0.611638813575975	0.419708783489247	0.707828815497561	-0.849751418569984	-0.700540829667403	-0.0524428935549733	0.0247557735731281	0.664654225073697
"hsa-miR-5010-3p"	"hsa-mir-5010"	4.61	3.56	3	2.94	6	3	4	4	18	14	10	8	0.48514100727931	0.119553053698164	0.372801168881025	0.436635081732107	0.461590174464212	0.0035499672904619	-0.251467640550191	0.0870952840161512	-0.0267760686883631	0.0506682147303021
"hsa-miR-501-3p"	"hsa-mir-501"	430	361	604	379	447	337	445.5	305	3210	663	3015	3162	0.328808144144983	0.0918205018822414	0.735366692919193	0.40382890018079	0.681477149481951	-0.0668813420740576	-0.309368763706422	-0.0115404765631442	-0.0375766631155944	0.00633646456889988
"hsa-miR-502-3p"	"hsa-mir-502"	138	125	146	146	143	113	128.5	148	344	384	376	191	0.479454284270289	0.348951966711905	0.757535473686254	0.491100362350126	0.488872722482747	-0.0156013813784377	-0.0398916832319438	0.00186929152854255	-0.00121256638294973	0.027648521790493
"hsa-miR-503-3p"	"hsa-mir-503"	0.25	0.33	0.26	0.11	0	0	0	0	4	3	4	2	0.113209906799955	0.364193740926121	0.675999749010944	0.13812921012571	0.201245547393234	0.57315668327881	0.0757145207270445	-0.0302200977821109	-0.443606057262888	-0.502501397968758
"hsa-miR-505-3p"	"hsa-mir-505"	95.8	128	72.7	88.9	103	226	99.5	98	291	372	200	127	1.442843060154e-05	0.028097420413692	0.7347601160352	0.441533175506859	0.671034927109725	0.799154179408521	0.392722986518537	0.0136021540313968	-0.020560626989112	-0.663903197640674
"hsa-miR-506-3p"	"hsa-mir-506"	1.1	0.28	0.18	0.05	0	0	0	0	393	1	46	2	0.318999527002155	0.0810972918222366	0.761078212049059	0.121603575996064	0.254778929395652	-0.118431456572375	-1.57847010047309	4.99755630340513e-06	-0.709428729992849	0.504528186426682
"hsa-miR-508-3p"	"hsa-mir-508"	6.92	2.26	1.26	0.38	3	1	2	0	2669	16	194	2	0.0213053572722103	0.00417896212579573	0.650507911914834	1.32628746106374e-05	0.244051720256717	1.47826018089622	-1.96553668089453	0.0797722574035468	-1.86352210911428	0.453350483549372
"hsa-miR-510-3p"	"hsa-mir-510"	0.28	0.0600000000000001	0	0	0	0	0	0	21	0	1	0	0.344434868925941	0.120380165844733	0.659967310628097	0.263358839053621	0.342702976728722	0.0144955645367099	-0.897223230523396	0.0328366400597241	-0.196262024042387	0.319126215985742
